lambda,t
0.3337490042139678,0.6550331815215834
0.18429994370648406,1.6099767593919845
1.262543789065223,0.7303033232699222
0.5949593487763676,1.2685491194415268
0.1619790483930204,1.1164768671340015
0.7878901061775625,1.0636323699775472
3.299808949740846,0.373719897404009
0.6092056535321161,1.3881317814340433
0.322015797333315,3.2037709334997584
0.7935040505844061,0.4750018862573426
0.38018450253815966,2.0177225434687576
0.4274013728349339,0.12137512989081455
1.6940909294812558,0.08093563670034366
1.4296180937452856,0.3383891123540087
0.44490387303785317,0.5976993352938976
0.13039572639990452,5.503094302494397
0.34194990399801845,0.6228821598087436
0.28604474100308275,1.993374460105144
0.2009635771591548,3.3306250882577175
0.46285506146731187,1.7054103302178583
0.049736927746726736,0.46922426647564386
0.06151200999531793,4.173435287808014
1.7481112812659108,0.7376164321264514
1.5276851713333965,0.6110854031433222
0.23901904122234113,2.8108761261673227
2.194060779331734,0.5894021922159973
0.6333332165483464,2.320964758398282
1.2900376964863436,0.6366384351921632
0.20158722778173688,1.914735529737025
0.9245000360586937,0.27464348883034795
0.4643365461792347,2.289580297721743
0.9219918058719869,1.6478200418330415
0.04596824951806037,7.797614368686533
0.21577226569944896,1.9212751443430254
0.28035467718078033,1.5006201477469456
0.8113838897384225,1.5846284481769088
0.13858196122856112,5.347621691281432
0.0016689208463703158,28.786922301300372
0.2460480156458037,1.8700032563844766
1.2729218763898573,0.1431030859552978
0.08280530827783565,8.287709352629623
0.6931360999296127,2.0327730163252533
1.4733150699943078,1.1074293245932036
0.14435931512322348,1.6903240878595145
0.08565476189060353,4.2882805425840935
0.21007774443972196,2.3792033689584633
0.17288201525649038,0.7490989509987004
0.15763845031737908,0.9427606897961811
0.32169076783896916,1.519097706861826
0.40890619303178455,1.4370692462701102
0.0031838534411815643,10.354359784850333
0.927214499745592,1.8411140789951783
0.0731108896894707,1.4488897565496126
0.7186718162739726,0.7205074843214885
0.04301696635149678,4.707246812456742
0.7214559618666133,0.3541605084575561
0.2258015362562796,0.29518965209980047
0.1383683376355248,9.114057991819887
0.7107027697166927,1.0509995133609222
0.028718776152411835,6.029561171670229
0.2978048461735183,1.5216814583195402
1.1554378745152603,0.8418286768388282
1.1891137756676264,0.2149698999742411
0.3163848646990188,2.21975131667001
0.889061334200936,0.9205103090058712
0.5511466755181342,0.7621748419303834
0.1517120320635794,0.3676976808207595
0.22123968507672898,0.959098621985192
1.3129057149476413,0.5524489413689191
1.0689644862866192,2.052080091939989
1.580633670615884,1.2063917365331978
0.12499747661712247,2.581740013404593
0.08176391761535666,3.878236416659052
0.06575140112136589,2.620731756288585
0.3250131516816748,0.8321415388050732
0.14881381802157162,3.0504719025705644
1.4634934839646627,0.458101693486184
0.33759711389132296,1.822679007732459
0.6380768394850109,0.7143421854023235
2.790640769433557,0.5910735986367226
0.28576376881907806,2.342971408480979
0.010849018648941852,7.144195882942397
0.007608385314687833,3.6734824139923887
0.31904206336067886,1.317732496960597
0.5081102873578237,1.5708956160685077
0.055771764319623045,5.061903216032199
0.12401122130140028,2.529972641790075
0.6638947622879755,1.573024458557233
0.6243593431064509,1.9105756909588547
1.6143045342988744,1.0609034921461227
0.6571394166183363,0.758485069729716
0.9164358156121437,0.918369303044901
0.45101738127018864,1.4001149028700381
0.5728399428166346,2.15722644155945
0.6203446432196867,1.4785243988907768
0.09655498097938085,3.7551601616168133
0.2405437961805032,0.9728416738182866
0.2543937493229805,1.064865620696458
0.24481123545271086,1.6590453003394139
0.10370896704910358,1.227785615921488
0.27528994832388926,1.896743336451364
0.6696641722605288,1.2295677580126207
2.308627888028501,0.5686445138753667
0.0356600979588106,5.229699305985609
0.9567800304142319,0.3504975213210426
0.7679765619042792,2.867276843857151
0.32632563948191895,1.9076065119960117
0.17658328474724067,3.2380987271447745
0.3301401523139238,0.46459096334472205
0.24952351175107568,0.9095865494003073
1.1497672741117344,1.2504277646760795
0.1642607277112109,2.6973607639208326
0.04969830022685375,5.160266908278095
0.35110361575270327,0.43928144822830456
0.09786561431580373,1.9552627629493378
0.1316080234803764,3.006485263537465
0.5982511734895201,0.8741918907043321
1.082241766534023,1.5408397803732035
1.1336935042642682,0.7403086297654318
0.8220627085071014,0.3622218030511448
0.7733194196273806,0.6585767732532537
0.8344271810337491,0.7898055133262244
0.19619698976701747,1.0130847907149885
0.48489317026561635,1.0475982927915448
0.1001966474014604,4.403673994467561
0.9574589105571089,1.05281245127053
1.5831087424896801,0.7153293356064152
0.14557293173670915,1.9897538983361838
0.03598094969580378,7.8266019029417375
0.6536529771009891,1.0028246546832933
1.2447898790947716,0.8559863655206306
0.9272163128615987,0.5728826925801328
0.006577379530234961,6.453622878528648
0.2818329530136981,0.1775978474489032
0.25159706990356073,3.0640968953116223
0.27358268029592986,1.014126643654113
0.07554838000620805,6.865456179101746
0.7161450520039058,0.6524541163376811
0.5895722930644025,1.5954664912737009
0.4731527131085886,1.5028470888031735
1.3219051085218945,0.7541407552808301
0.6283675931427704,0.571966145304788
0.19509622802338372,2.9853110301183636
0.8465312974866144,1.9170434845994007
1.469018207551449,0.34336386243748573
0.08797772648864773,1.5527664858527774
0.37642579314604774,1.2117224764325965
0.7555674006394468,0.2590053021441409
0.2214482717841523,0.4680964576034414
0.22998242219981685,0.6782514591374224
0.6039450711581107,0.5160112052085741
0.40269501502710625,0.4713849046408289
0.48741775116382924,0.6775364072641128
0.11488066493011091,3.0186763531513336
0.5152711037480677,1.3069035785435106
0.34270702057993785,1.1761139979113044
0.5349218207591333,1.677870467330818
0.17336853086682535,1.083066835137666
0.07614647950461333,2.9618830453263563
0.9062245527939368,0.5335678522103793
0.06004988063386116,4.423759492537388
0.05938240180753551,4.508584542906966
0.30708723561283346,3.0314543988447222
0.2680412894196785,0.8195979381522144
1.4541037734946267,0.2956485545111227
0.26563010440361523,3.340159792421908
0.1971211454392652,0.7775161115348818
0.1939096860864129,3.6476361387622167
0.14331838205204003,3.2730963014610213
0.6714754609900474,0.5529349938672475
0.014737613694555403,10.974337609026389
0.5225539047400297,0.23514639853535368
0.03361999199661889,4.956496411676869
0.1373453632920432,1.9714323866353496
0.04740079470533676,3.025349232242477
0.7155723923787508,1.454496758550085
0.1212440882620912,2.1767589759946864
0.5705145263812911,1.7318975441775604
0.32205226634382383,0.17131027979276992
1.3354922683343098,0.7547644297614081
0.08596923539351174,3.4465986098241768
0.32815091405566776,1.095927833768048
0.04775630794070139,6.340989901038635
0.09707017467724918,3.4207770525130456
0.03823968074061157,2.2338042115013357
0.21079213373269245,1.39214032111144
0.5650403093413038,0.4900691759706081
0.1626150819282891,2.309293267623573
0.18587048362661657,3.265501505395788
0.028000072131551042,13.00118215884894
0.18018560446484844,2.1132571052238793
0.9663443899591343,0.2137799807526293
0.41948715419151733,1.9971041642729792
1.75453256377118,0.6292306362075654
0.5887148733520193,0.5322646386369393
0.07118384867837399,1.3293745685510616
0.08739532385635689,4.068895366069017
0.24793202306062206,0.43484497472850137
0.0948808561497226,1.9598672472493786
0.013687181305015353,11.625573545825436
0.13009267471591102,2.74930355594069
0.25704766318587474,1.7135891629908904
0.36241049836621947,2.615255107675604
0.11795817130152146,2.41343383404112
0.09022919359165349,2.5985804752910315
0.5855076030276117,2.239544715929121
0.05001475217406782,0.8796589651611246
